"","item_name","category","sub_category","Channel","central","east","north","south","west","total_sales"
"6929","Fo54097es","Oil & Masala","Masalas","Instore",0,0,0,0,4208,4208
"6930","Fr91460ts","Bakery","Biscuits","Online",0,0,0,0,2321,2321
"6931","Sn60136es","Beverages","Health Drinks","Instore",2440,0,0,0,0,2440
"6932","Be8448ks","Eggs, Meat & Fish","Mutton","Instore",0,0,0,0,950,950
"6933","Be16651ks","Food Grains","Rice","Instore",2048,0,0,0,0,2048
"6934","Eg12473gs","Fruits & Veggies","Fresh Vegetables","Online",0,0,0,0,775,775
"6935","Eg45096on","Fruits & Veggies","Organic Vegetables","Online",0,1537,0,0,0,1537
"6936","Fr62248ts","Oil & Masala","Masalas","Instore",0,0,0,0,579,579
"6937","Fr45602es","Oil & Masala","Spices","Instore",0,1950,0,0,1847,3797
"6938","Fr33653es","Bakery","Biscuits","Instore",0,0,0,2323,0,2323
"6939","Sn11100es","Eggs, Meat & Fish","Chicken","Instore",0,0,0,0,2326,2326
"6940","Sn76171es","Eggs, Meat & Fish","Mutton","Instore",0,1561,0,0,513,2074
"6941","Sn89849es","Food Grains","Atta & Flour","Instore",0,0,0,2412,0,2412
"6942","Ba57084ts","Fruits & Veggies","Fresh Vegetables","Online",0,0,0,0,1886,1886
"6943","Eg74244on","Oil & Masala","Edible Oil & Ghee","Instore",877,735,0,0,0,1612
"6944","Fo55045es","Oil & Masala","Masalas","Instore",0,602,0,0,1536,2138
"6945","Fr95145ts","Oil & Masala","Spices","Online",1475,0,0,0,0,1475
"6946","Fr26435es","Snacks","Cookies","Instore",559,0,0,0,0,559
"6947","Sn79343es","Bakery","Biscuits","Online",0,0,0,1854,0,1854
"6948","Ba85481ns","Beverages","Health Drinks","Instore",0,0,0,945,0,945
"6949","Be27333ks","Beverages","Soft Drinks","Online",0,1422,0,0,1589,3011
"6950","Be41496ks","Eggs, Meat & Fish","Eggs","Online",0,0,0,0,1641,1641
"6951","Fo26340ur","Eggs, Meat & Fish","Fish","Online",0,0,0,0,986,986
"6952","Fr40852ts","Eggs, Meat & Fish","Mutton","Instore",2266,0,0,0,0,2266
"6953","Fr57501es","Food Grains","Organic Staples","Instore",2085,0,0,0,0,2085
"6954","Oi3575ee","Fruits & Veggies","Organic Fruits","Instore",0,561,0,0,0,561
"6955","Sn81769es","Snacks","Noodles","Instore",598,0,0,0,0,598
"6956","Ba4822ns","Beverages","Health Drinks","Online",0,0,0,0,1534,1534
"6957","Be43929ks","Beverages","Soft Drinks","Instore",1732,0,0,0,1953,3685
"6958","Be9108ks","Eggs, Meat & Fish","Eggs","Instore",0,0,0,0,537,537
"6959","Eg10158gs","Eggs, Meat & Fish","Mutton","Online",1747,0,0,0,0,1747
"6960","Eg42914sh","Fruits & Veggies","Fresh Fruits","Instore",0,0,0,0,2263,2263
"6961","Fo16462es","Fruits & Veggies","Fresh Vegetables","Online",0,627,0,0,0,627
"6962","Fr12280ts","Fruits & Veggies","Organic Vegetables","Online",0,3821,0,0,0,3821
"6963","Fr93486es","Snacks","Chocolates","Instore",0,0,0,0,603,603
"6964","Fr79236es","Snacks","Cookies","Instore",0,2151,0,0,0,2151
"6965","Sn37934es","Snacks","Noodles","Online",0,1400,0,0,0,1400
"6966","Ba867ts","Bakery","Biscuits","Online",2403,0,0,0,0,2403
"6967","Fo85873es","Eggs, Meat & Fish","Mutton","Instore",1863,0,0,0,0,1863
"6968","Oi54814ee","Food Grains","Dals & Pulses","Online",0,2377,0,0,0,2377
"6969","Sn84286es","Fruits & Veggies","Organic Fruits","Instore",1752,0,0,0,0,1752
"6970","Ba86242ns","Fruits & Veggies","Organic Vegetables","Online",0,0,0,0,2115,2115
"6971","Eg13353en","Snacks","Cookies","Instore",0,0,0,0,1066,1066
"6972","Eg96160sh","Bakery","Breads & Buns","Instore",0,2468,0,0,0,2468
"6973","Fo55479es","Beverages","Health Drinks","Instore",1589,0,0,0,0,1589
"6974","Sn80178es","Beverages","Soft Drinks","Online",0,1419,0,1987,806,4212
"6975","Sn18366es","Food Grains","Atta & Flour","Online",0,1874,0,0,0,1874
"6976","Sn77998es","Fruits & Veggies","Organic Fruits","Instore",0,0,0,0,2270,2270
"6977","Eg52132en","Fruits & Veggies","Organic Vegetables","Instore",959,0,0,0,0,959
"6978","Fo15639es","Oil & Masala","Edible Oil & Ghee","Instore",0,0,0,0,1422,1422
"6979","Fo93891ce","Snacks","Cookies","Instore",0,0,0,0,1268,1268
"6980","Fr53893ts","Bakery","Breads & Buns","Instore",0,1785,0,0,0,1785
"6981","Oi55404es","Beverages","Health Drinks","Online",0,1978,0,0,2864,4842
"6982","Sn21336es","Beverages","Soft Drinks","Instore",0,0,0,0,2400,2400
"6983","Ba71201ns","Eggs, Meat & Fish","Eggs","Online",0,570,0,1720,0,2290
"6984","Ba74976es","Eggs, Meat & Fish","Fish","Online",1699,0,0,0,0,1699
"6985","Eg44905gs","Food Grains","Dals & Pulses","Instore",1542,510,0,0,0,2052
"6986","Fo58835ce","Fruits & Veggies","Fresh Fruits","Online",0,0,0,1178,0,1178
"6987","Fr98672es","Fruits & Veggies","Fresh Vegetables","Online",0,4470,0,0,0,4470
"6988","Oi61584ee","Fruits & Veggies","Organic Vegetables","Instore",1294,0,0,0,0,1294
"6989","Oi90979as","Snacks","Chocolates","Online",0,869,0,0,0,869
"6990","Ba50551ts","Bakery","Biscuits","Instore",1127,0,0,0,0,1127
"6991","Eg75657gs","Food Grains","Organic Staples","Instore",2071,0,0,0,0,2071
"6992","Fo60764ur","Oil & Masala","Edible Oil & Ghee","Online",0,2234,0,0,0,2234
"6993","Fo61864es","Snacks","Cookies","Instore",0,843,0,0,0,843
"6994","Fr13120es","Bakery","Breads & Buns","Online",1258,0,0,0,0,1258
"6995","Oi81142as","Eggs, Meat & Fish","Chicken","Online",4343,0,0,0,0,4343
"6996","Sn51306es","Eggs, Meat & Fish","Fish","Instore",0,0,0,0,1787,1787
"6997","Sn42561es","Food Grains","Dals & Pulses","Instore",1951,0,0,0,990,2941
"6998","Ba33557ns","Snacks","Chocolates","Online",0,0,0,0,1324,1324
"6999","Be98482ks","Snacks","Cookies","Instore",1449,0,0,0,0,1449
"7000","Eg16735en","Snacks","Noodles","Instore",0,0,0,0,794,794
"7001","Eg30751on","Eggs, Meat & Fish","Chicken","Instore",2081,0,0,0,0,2081
"7002","Fr46999ts","Food Grains","Organic Staples","Online",0,1027,0,0,0,1027
"7003","Fr39531es","Food Grains","Rice","Instore",0,1749,0,0,0,1749
"7004","Fr75125es","Fruits & Veggies","Fresh Fruits","Online",0,0,0,1196,0,1196
"7005","Oi11385es","Oil & Masala","Spices","Online",0,1677,0,0,0,1677
"7006","Sn51959es","Snacks","Noodles","Instore",0,0,0,0,3643,3643
"7007","Sn98561es","Bakery","Breads & Buns","Instore",0,1537,0,0,590,2127
"7008","Ba3863ts","Bakery","Cakes","Instore",0,0,0,0,1958,1958
"7009","Ba49339ns","Eggs, Meat & Fish","Eggs","Online",0,0,0,0,3399,3399
"7010","Ba17718es","Food Grains","Rice","Online",0,0,0,0,1865,1865
"7011","Be4227ks","Fruits & Veggies","Organic Vegetables","Online",944,0,0,0,0,944
"7012","Be30482ks","Oil & Masala","Edible Oil & Ghee","Instore",1089,0,0,0,0,1089
"7013","Eg10657on","Oil & Masala","Masalas","Online",0,606,0,0,0,606
"7014","Fr68978ts","Bakery","Biscuits","Instore",0,1947,0,0,0,1947
"7015","Fr43964es","Eggs, Meat & Fish","Eggs","Online",0,0,0,0,1234,1234
"7016","Fr20163ts","Food Grains","Atta & Flour","Online",0,0,0,0,1120,1120
"7017","Oi62318as","Food Grains","Organic Staples","Instore",789,0,0,0,0,789
"7018","Oi87903es","Fruits & Veggies","Fresh Vegetables","Instore",0,712,0,0,0,712
"7019","Sn79424es","Oil & Masala","Masalas","Instore",780,1890,0,0,0,2670
"7020","Sn92219es","Snacks","Chocolates","Online",0,1305,0,0,0,1305
"7021","Be45204ks","Snacks","Cookies","Online",0,0,0,1234,0,1234
"7022","Eg40888en","Bakery","Breads & Buns","Online",0,2139,0,0,0,2139
"7023","Fo5342es","Beverages","Soft Drinks","Instore",0,0,0,1032,0,1032
"7024","Fo25058ce","Eggs, Meat & Fish","Chicken","Instore",0,1482,0,0,0,1482
"7025","Fr29054ts","Eggs, Meat & Fish","Mutton","Online",0,0,0,0,2316,2316
"7026","Fr887es","Fruits & Veggies","Fresh Fruits","Instore",0,0,0,0,1762,1762
"7027","Oi20018ee","Fruits & Veggies","Fresh Vegetables","Instore",0,2872,0,0,0,2872
"7028","Oi72725as","Fruits & Veggies","Organic Vegetables","Instore",0,0,0,2297,0,2297
"7029","Oi32726es","Oil & Masala","Spices","Online",0,0,0,0,1353,1353
"7030","Sn33515es","Snacks","Chocolates","Instore",0,0,0,0,1499,1499
"7031","Ba47405ns","Snacks","Noodles","Online",0,0,0,727,0,727
"7032","Ba58332es","Bakery","Biscuits","Instore",0,0,0,0,2268,2268
"7033","Be15584ks","Bakery","Breads & Buns","Instore",1403,0,0,0,0,1403
"7034","Fr20970ts","Bakery","Cakes","Instore",1207,0,0,0,0,1207
"7035","Fr95255es","Beverages","Health Drinks","Instore",0,0,0,942,0,942
"7036","Sn80492es","Beverages","Soft Drinks","Online",0,0,0,0,713,713
"7037","Ba66455ts","Eggs, Meat & Fish","Mutton","Online",2097,0,0,0,634,2731
"7038","Ba95711ns","Fruits & Veggies","Fresh Fruits","Online",0,0,0,0,1087,1087
"7039","Ba11722es","Fruits & Veggies","Fresh Vegetables","Online",0,0,0,0,2303,2303
"7040","Be35552ks","Fruits & Veggies","Organic Fruits","Instore",0,0,0,0,621,621
"7041","Eg52295en","Oil & Masala","Masalas","Online",547,0,0,0,0,547
"7042","Eg95748on","Oil & Masala","Spices","Online",0,906,0,0,840,1746
"7043","Fo53158es","Snacks","Chocolates","Online",0,0,0,0,1324,1324
"7044","Fo40731es","Snacks","Cookies","Instore",0,0,0,860,0,860
"7045","Fr798ts","Beverages","Soft Drinks","Instore",0,2567,0,0,0,2567
"7046","Oi80040ee","Eggs, Meat & Fish","Chicken","Instore",0,0,0,0,2325,2325
"7047","Sn81128es","Food Grains","Dals & Pulses","Online",0,1599,0,0,0,1599
"7048","Ba69589ts","Food Grains","Rice","Online",0,0,0,0,2469,2469
"7049","Ba27885es","Fruits & Veggies","Fresh Fruits","Instore",0,1313,0,0,0,1313
"7050","Be66921ks","Fruits & Veggies","Fresh Vegetables","Instore",0,0,0,0,786,786
"7051","Eg45818sh","Oil & Masala","Edible Oil & Ghee","Online",0,0,0,0,1008,1008
"7052","Eg29503on","Oil & Masala","Masalas","Instore",0,0,0,2384,0,2384
"7053","Fo32785ur","Oil & Masala","Spices","Instore",0,1188,0,0,0,1188
"7054","Fo95165es","Snacks","Cookies","Instore",1605,3030,0,0,0,4635
"7055","Oi40408ee","Bakery","Breads & Buns","Instore",0,1609,0,0,711,2320
"7056","Sn13609es","Bakery","Cakes","Online",0,1363,0,0,0,1363
"7057","Sn64399es","Beverages","Health Drinks","Online",0,0,0,0,1164,1164
"7058","Sn86102es","Beverages","Soft Drinks","Instore",0,2104,0,0,0,2104
"7059","Ba44127ns","Fruits & Veggies","Fresh Fruits","Instore",0,913,0,0,0,913
"7060","Be18798ks","Fruits & Veggies","Organic Vegetables","Online",0,919,0,0,0,919
"7061","Be23263ks","Snacks","Noodles","Instore",0,2330,0,0,0,2330
"7062","Eg3690gs","Bakery","Biscuits","Instore",0,0,0,0,785,785
"7063","Eg72419sh","Bakery","Breads & Buns","Instore",0,896,0,0,0,896
"7064","Fo67133ur","Bakery","Cakes","Online",1055,0,0,0,0,1055
"7065","Fo83430es","Beverages","Soft Drinks","Online",532,1569,0,0,0,2101
"7066","Fr91962ts","Eggs, Meat & Fish","Chicken","Instore",0,0,0,1657,0,1657
"7067","Fr15702ts","Eggs, Meat & Fish","Mutton","Online",1881,0,0,0,0,1881
"7068","Oi85012as","Food Grains","Dals & Pulses","Online",0,937,0,0,0,937
"7069","Oi33581es","Food Grains","Organic Staples","Online",0,1644,0,501,0,2145
"7070","Sn17501es","Fruits & Veggies","Fresh Fruits","Online",0,0,0,0,2363,2363
"7071","Ba39533ns","Oil & Masala","Edible Oil & Ghee","Instore",1003,0,0,0,1285,2288
"7072","Be62516ks","Snacks","Cookies","Instore",0,2101,0,0,2794,4895
"7073","Eg37154gs","Bakery","Biscuits","Online",0,2484,0,0,0,2484
"7074","Eg49596on","Bakery","Cakes","Online",0,0,0,0,607,607
"7075","Fo47196ur","Beverages","Soft Drinks","Online",0,0,0,1336,0,1336
"7076","Fo97652es","Eggs, Meat & Fish","Fish","Instore",1617,0,0,0,0,1617
"7077","Fo63381es","Eggs, Meat & Fish","Mutton","Online",0,0,0,0,2461,2461
"7078","Fr88022ts","Food Grains","Atta & Flour","Instore",0,0,0,1867,0,1867
"7079","Oi14293as","Food Grains","Organic Staples","Instore",1311,0,0,0,0,1311
"7080","Sn15978es","Oil & Masala","Edible Oil & Ghee","Online",0,0,0,0,2115,2115
"7081","Ba80986ts","Snacks","Chocolates","Instore",0,0,0,0,1563,1563
"7082","Ba25223es","Snacks","Cookies","Online",0,559,0,0,0,559
"7083","Eg68483sh","Snacks","Noodles","Instore",0,0,0,0,2306,2306
"7084","Fo27511es","Bakery","Breads & Buns","Online",0,0,0,0,4260,4260
"7085","Fr13230ts","Beverages","Health Drinks","Instore",2404,0,0,0,0,2404
"7086","Fr92883es","Beverages","Soft Drinks","Online",2434,2024,0,0,2394,6852
"7087","Oi52253ee","Eggs, Meat & Fish","Eggs","Online",0,796,0,0,0,796
"7088","Oi49656es","Eggs, Meat & Fish","Fish","Online",0,2457,0,981,0,3438
"7089","Sn50449es","Food Grains","Atta & Flour","Online",552,0,0,0,0,552
"7090","Be69336ks","Food Grains","Dals & Pulses","Online",2150,0,0,0,0,2150
"7091","Eg70233en","Fruits & Veggies","Fresh Fruits","Online",0,0,0,1826,0,1826
"7092","Fo26094ur","Fruits & Veggies","Organic Fruits","Online",0,1238,0,0,0,1238
"7093","Fo78406es","Oil & Masala","Masalas","Online",1245,2099,0,0,0,3344
"7094","Fr88810ts","Oil & Masala","Spices","Online",1644,0,0,0,0,1644
"7095","Oi15428as","Snacks","Noodles","Instore",0,0,0,1917,0,1917
"7096","Be89850ks","Bakery","Breads & Buns","Online",0,0,0,854,0,854
"7097","Be40885ks","Beverages","Soft Drinks","Instore",1960,0,0,0,0,1960
"7098","Eg24386gs","Eggs, Meat & Fish","Eggs","Online",0,0,0,0,2421,2421
"7099","Eg12364sh","Eggs, Meat & Fish","Mutton","Instore",0,0,0,0,2414,2414
"7100","Eg74061on","Food Grains","Atta & Flour","Online",0,0,0,2441,0,2441
"7101","Fo70648es","Food Grains","Dals & Pulses","Online",0,2274,0,0,0,2274
"7102","Fr58838es","Food Grains","Organic Staples","Online",0,0,0,0,2070,2070
"7103","Oi93438ee","Fruits & Veggies","Organic Fruits","Instore",1735,0,0,0,0,1735
"7104","Oi66644es","Oil & Masala","Masalas","Instore",0,0,0,1569,0,1569
"7105","Sn45403es","Snacks","Chocolates","Online",0,0,0,0,2099,2099
"7106","Ba86246ns","Bakery","Biscuits","Online",0,2101,0,1090,0,3191
"7107","Eg6375en","Bakery","Cakes","Instore",1154,0,0,0,0,1154
"7108","Eg10694gs","Eggs, Meat & Fish","Fish","Instore",0,1093,0,0,0,1093
"7109","Fr66428ts","Food Grains","Dals & Pulses","Instore",2174,0,0,0,0,2174
"7110","Fr43707ts","Fruits & Veggies","Fresh Fruits","Online",1581,0,0,0,0,1581
"7111","Sn98453es","Fruits & Veggies","Fresh Vegetables","Online",1709,0,0,0,0,1709
"7112","Sn16695es","Oil & Masala","Edible Oil & Ghee","Instore",0,1317,0,0,0,1317
"7113","Sn76607es","Oil & Masala","Spices","Instore",0,0,0,0,1244,1244
"7114","Ba32138ts","Snacks","Cookies","Online",0,2056,0,0,0,2056
"7115","Eg62355gs","Beverages","Health Drinks","Instore",746,0,0,0,0,746
"7116","Eg21618sh","Eggs, Meat & Fish","Chicken","Instore",1555,0,0,0,0,1555
"7117","Eg26500on","Food Grains","Atta & Flour","Instore",0,1059,0,0,0,1059
"7118","Fo94749ur","Food Grains","Dals & Pulses","Instore",916,0,0,0,0,916
"7119","Fo54662es","Fruits & Veggies","Organic Fruits","Instore",1737,0,0,2449,2040,6226
"7120","Fr4599ts","Oil & Masala","Masalas","Instore",1375,1289,0,0,0,2664
"7121","Oi62054ee","Beverages","Health Drinks","Instore",0,2472,0,0,0,2472
"7122","Sn16679es","Beverages","Soft Drinks","Online",1140,0,0,0,702,1842
"7123","Sn34649es","Eggs, Meat & Fish","Eggs","Online",1976,0,0,0,0,1976
"7124","Ba78282ns","Eggs, Meat & Fish","Fish","Online",0,0,0,0,1575,1575
"7125","Be78653ks","Eggs, Meat & Fish","Mutton","Instore",1038,0,0,0,3103,4141
"7126","Eg4769gs","Food Grains","Organic Staples","Instore",0,0,0,0,1513,1513
"7127","Fo40808es","Fruits & Veggies","Organic Vegetables","Online",0,1489,0,0,0,1489
"7128","Oi57972es","Oil & Masala","Edible Oil & Ghee","Online",4405,0,0,0,2168,6573
"7129","Sn5195es","Oil & Masala","Spices","Instore",0,0,0,0,1053,1053
"7130","Sn14643es","Snacks","Noodles","Online",1252,0,0,0,0,1252
"7131","Ba94182es","Bakery","Breads & Buns","Instore",0,0,0,0,512,512
"7132","Be6321ks","Eggs, Meat & Fish","Chicken","Instore",0,0,0,2562,0,2562
"7133","Eg16506gs","Eggs, Meat & Fish","Eggs","Online",1453,0,0,0,0,1453
"7134","Sn41267es","Fruits & Veggies","Fresh Fruits","Instore",0,874,0,0,0,874
"7135","Sn37506es","Fruits & Veggies","Organic Fruits","Instore",0,0,0,0,2440,2440
"7136","Sn79601es","Snacks","Chocolates","Instore",0,0,0,0,2440,2440
"7137","Ba78953es","Snacks","Cookies","Instore",0,545,0,0,964,1509
"7138","Be59726ks","Snacks","Noodles","Online",0,0,0,0,2253,2253
"7139","Be65577ks","Bakery","Biscuits","Instore",0,0,0,0,3109,3109
"7140","Eg25965on","Eggs, Meat & Fish","Eggs","Instore",1292,0,0,0,3040,4332
"7141","Fo79018ur","Eggs, Meat & Fish","Fish","Instore",0,0,0,0,2318,2318
"7142","Oi82032ee","Eggs, Meat & Fish","Mutton","Online",0,1656,0,0,0,1656
"7143","Sn52767es","Food Grains","Atta & Flour","Instore",2461,0,0,0,0,2461
"7144","Ba49504ts","Food Grains","Organic Staples","Online",3063,1023,0,0,0,4086
"7145","Ba91522ns","Fruits & Veggies","Organic Fruits","Online",1560,0,0,1087,2102,4749
"7146","Be7828ks","Oil & Masala","Edible Oil & Ghee","Instore",1430,0,0,0,0,1430
"7147","Eg10677en","Snacks","Cookies","Instore",2268,1789,0,0,3149,7206
"7148","Fo92033es","Snacks","Noodles","Instore",1706,0,0,0,0,1706
"7149","Fo77699es","Bakery","Breads & Buns","Online",0,0,0,2479,0,2479
"7150","Fo4528ce","Beverages","Soft Drinks","Instore",0,1529,0,0,0,1529
"7151","Fr97337ts","Eggs, Meat & Fish","Eggs","Instore",0,1378,0,0,0,1378
"7152","Fr22864es","Food Grains","Dals & Pulses","Online",1238,0,0,0,0,1238
"7153","Oi89243as","Oil & Masala","Spices","Online",0,0,0,1189,0,1189
"7154","Oi75024es","Snacks","Chocolates","Online",0,0,0,2230,0,2230
"7155","Sn37943es","Snacks","Noodles","Instore",0,1201,0,0,2112,3313
"7156","Ba96404ts","Bakery","Cakes","Online",0,811,0,0,0,811
"7157","Be45042ks","Beverages","Health Drinks","Online",0,0,0,1298,0,1298
"7158","Be60136ks","Eggs, Meat & Fish","Eggs","Instore",0,0,0,532,0,532
"7159","Eg4879gs","Snacks","Chocolates","Online",2349,0,0,0,0,2349
"7160","Fo59747ur","Snacks","Cookies","Instore",0,0,0,0,619,619
"7161","Oi52152ee","Snacks","Noodles","Instore",2491,0,0,0,0,2491
"7162","Oi60379as","Bakery","Cakes","Instore",0,984,0,0,0,984
"7163","Sn70827es","Beverages","Health Drinks","Online",2160,0,0,0,0,2160
"7164","Sn1478es","Beverages","Soft Drinks","Online",1386,1860,0,0,0,3246
"7165","Ba11098ns","Eggs, Meat & Fish","Mutton","Online",0,0,0,0,1754,1754
"7166","Eg7458on","Food Grains","Atta & Flour","Online",0,0,0,2365,0,2365
"7167","Fr196ts","Oil & Masala","Edible Oil & Ghee","Instore",0,1541,0,0,0,1541
"7168","Fr3624es","Snacks","Noodles","Instore",0,0,0,1857,1192,3049
"7169","Oi73812ee","Bakery","Biscuits","Online",991,0,0,0,0,991
"7170","Sn17890es","Bakery","Breads & Buns","Instore",0,2728,0,0,0,2728
"7171","Ba19248ns","Beverages","Health Drinks","Online",0,2231,0,0,0,2231
"7172","Ba25042es","Eggs, Meat & Fish","Chicken","Instore",0,0,0,0,745,745
"7173","Be22379ks","Food Grains","Dals & Pulses","Online",1423,0,0,0,548,1971
"7174","Eg14553sh","Food Grains","Organic Staples","Instore",0,530,0,0,0,530
"7175","Eg9222on","Food Grains","Rice","Instore",0,0,0,668,0,668
"7176","Fo19068ur","Fruits & Veggies","Fresh Fruits","Online",0,1068,0,0,0,1068
"7177","Fo34802es","Fruits & Veggies","Organic Vegetables","Online",801,0,0,1568,0,2369
"7178","Fr78132es","Oil & Masala","Masalas","Instore",0,765,0,0,0,765
"7179","Fr95685es","Oil & Masala","Spices","Online",0,1259,0,0,0,1259
"7180","Oi99380ee","Snacks","Cookies","Online",1570,0,0,0,1000,2570
"7181","Sn30968es","Bakery","Biscuits","Online",0,0,0,0,884,884
"7182","Sn21150es","Bakery","Cakes","Online",0,0,0,0,1883,1883
"7183","Ba95226ns","Beverages","Health Drinks","Instore",0,0,0,0,958,958
"7184","Ba9809es","Beverages","Soft Drinks","Online",1185,0,0,0,0,1185
"7185","Be56055ks","Eggs, Meat & Fish","Eggs","Instore",0,0,0,0,1685,1685
"7186","Eg29722en","Food Grains","Atta & Flour","Online",0,0,0,0,1808,1808
"7187","Fo7104ur","Oil & Masala","Edible Oil & Ghee","Instore",0,0,0,934,0,934
"7188","Fo16504es","Oil & Masala","Masalas","Instore",0,1218,0,0,0,1218
"7189","Fr96663ts","Snacks","Cookies","Instore",1769,1412,0,0,1389,4570
"7190","Fr34434es","Snacks","Noodles","Online",2099,0,0,0,0,2099
"7191","Oi36883es","Bakery","Breads & Buns","Instore",0,0,0,1766,0,1766
"7192","Sn55069es","Eggs, Meat & Fish","Mutton","Instore",0,0,0,0,2327,2327
"7193","Be74718ks","Fruits & Veggies","Fresh Fruits","Instore",1937,6799,0,0,0,8736
"7194","Eg72604en","Fruits & Veggies","Organic Vegetables","Online",0,2023,0,0,0,2023
"7195","Eg30031sh","Oil & Masala","Edible Oil & Ghee","Instore",1467,0,0,0,0,1467
"7196","Eg74754on","Snacks","Chocolates","Instore",0,0,0,1649,0,1649
"7197","Fo89864ur","Bakery","Breads & Buns","Online",0,1269,0,0,0,1269
"7198","Oi62742ee","Bakery","Cakes","Instore",859,0,0,0,0,859
"7199","Oi61302es","Beverages","Soft Drinks","Instore",0,912,0,0,769,1681
"7200","Sn53258es","Eggs, Meat & Fish","Fish","Instore",1494,0,0,0,0,1494
"7201","Ba62741ts","Eggs, Meat & Fish","Mutton","Instore",0,2307,0,0,0,2307
"7202","Be55499ks","Food Grains","Atta & Flour","Instore",0,0,0,0,2801,2801
"7203","Eg92928gs","Food Grains","Organic Staples","Online",0,1780,0,0,0,1780
"7204","Eg76468sh","Fruits & Veggies","Fresh Vegetables","Instore",0,0,0,0,1350,1350
"7205","Fo49299ur","Fruits & Veggies","Organic Vegetables","Online",1415,2432,0,0,0,3847
"7206","Fo47071ce","Oil & Masala","Edible Oil & Ghee","Instore",0,2365,0,0,0,2365
