Item Name,Category,Sub Category,Online_purchase,Instore_purchase,Central,East,North,South,West,Total Sales
Eg63740on,Fruits & Veggies,Fresh Vegetables,1,0,,,,,508,508
Fo40296ur,Snacks,Chocolates,0,1,,2266,,,,2266
Fo23554es,Bakery,Breads & Buns,0,1,552,,,,609,1161
Fo97367es,Beverages,Health Drinks,0,1,2005,,,665,,2670
Fr4155ts,Beverages,Soft Drinks,0,1,,,,,1928,1928
Oi72049es,"Eggs, Meat & Fish",Fish,0,1,2333,,,,,2333
Sn98512es,Food Grains,Atta & Flour,1,0,,738,,,,738
Sn36023es,Food Grains,Dals & Pulses,1,0,,1940,,,610,2550
Sn18668es,Fruits & Veggies,Fresh Vegetables,0,1,3180,,,,,3180
Be95666ks,Fruits & Veggies,Organic Fruits,0,1,,1569,,,,1569
Eg76873en,Oil & Masala,Edible Oil & Ghee,1,0,,,,2139,,2139
Eg78042gs,Snacks,Noodles,1,0,1504,,,,,1504
Fo74051ur,Beverages,Health Drinks,0,1,,,,,1643,1643
Fo31204es,Food Grains,Atta & Flour,1,0,,,,2091,,2091
Oi67075as,Food Grains,Organic Staples,0,1,1420,1580,,,,3000
Ba91261ts,Fruits & Veggies,Fresh Fruits,1,0,1856,,,,,1856
Be89454ks,Fruits & Veggies,Organic Fruits,0,1,,4054,,,,4054
Eg60840on,Fruits & Veggies,Organic Vegetables,1,0,,1211,,,922,2133
Fo56555ce,Oil & Masala,Edible Oil & Ghee,1,0,,1697,,,,1697
Fr63016es,Oil & Masala,Masalas,0,1,,,,,995,995
Fr64649es,Oil & Masala,Spices,1,0,,1473,,,,1473
Oi60902as,Snacks,Cookies,0,1,,,,,1354,1354
Oi33063es,Beverages,Soft Drinks,0,1,,,,,2712,2712
Ba39185ts,"Eggs, Meat & Fish",Chicken,1,0,2088,,,,,2088
Eg90249en,"Eggs, Meat & Fish",Mutton,1,0,1733,2153,,,2365,6251
Eg42347on,Food Grains,Atta & Flour,0,1,,,,2384,1301,3685
Fo79317ur,Food Grains,Dals & Pulses,1,0,1828,,,,,1828
Fr66682es,Food Grains,Organic Staples,1,0,,1530,,,2245,3775
Oi76974ee,Fruits & Veggies,Organic Fruits,1,0,,,,1249,,1249
Oi54660as,Oil & Masala,Spices,1,0,,795,,,,795
Oi67291es,Snacks,Chocolates,1,0,1294,,,,,1294
Sn85027es,Snacks,Cookies,1,0,2434,,,,,2434
Ba79811ts,Snacks,Noodles,1,0,2324,,,,,2324
Be58751ks,Beverages,Health Drinks,0,1,,,,,1880,1880
Be42469ks,"Eggs, Meat & Fish",Chicken,1,0,1648,,,,1450,3098
Eg56447gs,"Eggs, Meat & Fish",Eggs,1,0,,,,,1702,1702
Eg56448sh,Food Grains,Atta & Flour,1,0,,,,,1063,1063
Eg7926on,Food Grains,Organic Staples,0,1,,,,,745,745
Fo54097es,Oil & Masala,Masalas,0,1,,,,,4208,4208
Fr91460ts,Bakery,Biscuits,1,0,,,,,2321,2321
Sn60136es,Beverages,Health Drinks,0,1,2440,,,,,2440
Be8448ks,"Eggs, Meat & Fish",Mutton,0,1,,,,,950,950
Be16651ks,Food Grains,Rice,0,1,2048,,,,,2048
Eg12473gs,Fruits & Veggies,Fresh Vegetables,1,0,,,,,775,775
Eg45096on,Fruits & Veggies,Organic Vegetables,1,0,,1537,,,,1537
Fr62248ts,Oil & Masala,Masalas,0,1,,,,,579,579
Fr45602es,Oil & Masala,Spices,0,1,,1950,,,1847,3797
Fr33653es,Bakery,Biscuits,0,1,,,,2323,,2323
Sn11100es,"Eggs, Meat & Fish",Chicken,0,1,,,,,2326,2326
Sn76171es,"Eggs, Meat & Fish",Mutton,0,1,,1561,,,513,2074
Sn89849es,Food Grains,Atta & Flour,0,1,,,,2412,,2412
Ba57084ts,Fruits & Veggies,Fresh Vegetables,1,0,,,,,1886,1886
Eg74244on,Oil & Masala,Edible Oil & Ghee,0,1,877,735,,,,1612
Fo55045es,Oil & Masala,Masalas,0,1,,602,,,1536,2138
Fr95145ts,Oil & Masala,Spices,1,0,1475,,,,,1475
Fr26435es,Snacks,Cookies,0,1,559,,,,,559
Sn79343es,Bakery,Biscuits,1,0,,,,1854,,1854
Ba85481ns,Beverages,Health Drinks,0,1,,,,945,,945
Be27333ks,Beverages,Soft Drinks,1,0,,1422,,,1589,3011
Be41496ks,"Eggs, Meat & Fish",Eggs,1,0,,,,,1641,1641
Fo26340ur,"Eggs, Meat & Fish",Fish,1,0,,,,,986,986
Fr40852ts,"Eggs, Meat & Fish",Mutton,0,1,2266,,,,,2266
Fr57501es,Food Grains,Organic Staples,0,1,2085,,,,,2085
Oi3575ee,Fruits & Veggies,Organic Fruits,0,1,,561,,,,561
Sn81769es,Snacks,Noodles,0,1,598,,,,,598
Ba4822ns,Beverages,Health Drinks,1,0,,,,,1534,1534
Be43929ks,Beverages,Soft Drinks,0,1,1732,,,,1953,3685
Be9108ks,"Eggs, Meat & Fish",Eggs,0,1,,,,,537,537
Eg10158gs,"Eggs, Meat & Fish",Mutton,1,0,1747,,,,,1747
Eg42914sh,Fruits & Veggies,Fresh Fruits,0,1,,,,,2263,2263
Fo16462es,Fruits & Veggies,Fresh Vegetables,1,0,,627,,,,627
Fr12280ts,Fruits & Veggies,Organic Vegetables,1,0,,3821,,,,3821
Fr93486es,Snacks,Chocolates,0,1,,,,,603,603
Fr79236es,Snacks,Cookies,0,1,,2151,,,,2151
Sn37934es,Snacks,Noodles,1,0,,1400,,,,1400
Ba867ts,Bakery,Biscuits,1,0,2403,,,,,2403
Fo85873es,"Eggs, Meat & Fish",Mutton,0,1,1863,,,,,1863
Oi54814ee,Food Grains,Dals & Pulses,1,0,,2377,,,,2377
Sn84286es,Fruits & Veggies,Organic Fruits,0,1,1752,,,,,1752
Ba86242ns,Fruits & Veggies,Organic Vegetables,1,0,,,,,2115,2115
Eg13353en,Snacks,Cookies,0,1,,,,,1066,1066
Eg96160sh,Bakery,Breads & Buns,0,1,,2468,,,,2468
Fo55479es,Beverages,Health Drinks,0,1,1589,,,,,1589
Sn80178es,Beverages,Soft Drinks,1,0,,1419,,1987,806,4212
Sn18366es,Food Grains,Atta & Flour,1,0,,1874,,,,1874
Sn77998es,Fruits & Veggies,Organic Fruits,0,1,,,,,2270,2270
Eg52132en,Fruits & Veggies,Organic Vegetables,0,1,959,,,,,959
Fo15639es,Oil & Masala,Edible Oil & Ghee,0,1,,,,,1422,1422
Fo93891ce,Snacks,Cookies,0,1,,,,,1268,1268
Fr53893ts,Bakery,Breads & Buns,0,1,,1785,,,,1785
Oi55404es,Beverages,Health Drinks,1,0,,1978,,,2864,4842
Sn21336es,Beverages,Soft Drinks,0,1,,,,,2400,2400
Ba71201ns,"Eggs, Meat & Fish",Eggs,1,0,,570,,1720,,2290
Ba74976es,"Eggs, Meat & Fish",Fish,1,0,1699,,,,,1699
Eg44905gs,Food Grains,Dals & Pulses,0,1,1542,510,,,,2052
Fo58835ce,Fruits & Veggies,Fresh Fruits,1,0,,,,1178,,1178
Fr98672es,Fruits & Veggies,Fresh Vegetables,1,0,,4470,,,,4470
Oi61584ee,Fruits & Veggies,Organic Vegetables,0,1,1294,,,,,1294
Oi90979as,Snacks,Chocolates,1,0,,869,,,,869
Ba50551ts,Bakery,Biscuits,0,1,1127,,,,,1127
Eg75657gs,Food Grains,Organic Staples,0,1,2071,,,,,2071
Fo60764ur,Oil & Masala,Edible Oil & Ghee,1,0,,2234,,,,2234
Fo61864es,Snacks,Cookies,0,1,,843,,,,843
Fr13120es,Bakery,Breads & Buns,1,0,1258,,,,,1258
Oi81142as,"Eggs, Meat & Fish",Chicken,1,0,4343,,,,,4343
Sn51306es,"Eggs, Meat & Fish",Fish,0,1,,,,,1787,1787
Sn42561es,Food Grains,Dals & Pulses,0,1,1951,,,,990,2941
Ba33557ns,Snacks,Chocolates,1,0,,,,,1324,1324
Be98482ks,Snacks,Cookies,0,1,1449,,,,,1449
Eg16735en,Snacks,Noodles,0,1,,,,,794,794
Eg30751on,"Eggs, Meat & Fish",Chicken,0,1,2081,,,,,2081
Fr46999ts,Food Grains,Organic Staples,1,0,,1027,,,,1027
Fr39531es,Food Grains,Rice,0,1,,1749,,,,1749
Fr75125es,Fruits & Veggies,Fresh Fruits,1,0,,,,1196,,1196
Oi11385es,Oil & Masala,Spices,1,0,,1677,,,,1677
Sn51959es,Snacks,Noodles,0,1,,,,,3643,3643
Sn98561es,Bakery,Breads & Buns,0,1,,1537,,,590,2127
Ba3863ts,Bakery,Cakes,0,1,,,,,1958,1958
Ba49339ns,"Eggs, Meat & Fish",Eggs,1,0,,,,,3399,3399
Ba17718es,Food Grains,Rice,1,0,,,,,1865,1865
Be4227ks,Fruits & Veggies,Organic Vegetables,1,0,944,,,,,944
Be30482ks,Oil & Masala,Edible Oil & Ghee,0,1,1089,,,,,1089
Eg10657on,Oil & Masala,Masalas,1,0,,606,,,,606
Fr68978ts,Bakery,Biscuits,0,1,,1947,,,,1947
Fr43964es,"Eggs, Meat & Fish",Eggs,1,0,,,,,1234,1234
Fr20163ts,Food Grains,Atta & Flour,1,0,,,,,1120,1120
Oi62318as,Food Grains,Organic Staples,0,1,789,,,,,789
Oi87903es,Fruits & Veggies,Fresh Vegetables,0,1,,712,,,,712
Sn79424es,Oil & Masala,Masalas,0,1,780,1890,,,,2670
Sn92219es,Snacks,Chocolates,1,0,,1305,,,,1305
Be45204ks,Snacks,Cookies,1,0,,,,1234,,1234
Eg40888en,Bakery,Breads & Buns,1,0,,2139,,,,2139
Fo5342es,Beverages,Soft Drinks,0,1,,,,1032,,1032
Fo25058ce,"Eggs, Meat & Fish",Chicken,0,1,,1482,,,,1482
Fr29054ts,"Eggs, Meat & Fish",Mutton,1,0,,,,,2316,2316
Fr887es,Fruits & Veggies,Fresh Fruits,0,1,,,,,1762,1762
Oi20018ee,Fruits & Veggies,Fresh Vegetables,0,1,,2872,,,,2872
Oi72725as,Fruits & Veggies,Organic Vegetables,0,1,,,,2297,,2297
Oi32726es,Oil & Masala,Spices,1,0,,,,,1353,1353
Sn33515es,Snacks,Chocolates,0,1,,,,,1499,1499
Ba47405ns,Snacks,Noodles,1,0,,,,727,,727
Ba58332es,Bakery,Biscuits,0,1,,,,,2268,2268
Be15584ks,Bakery,Breads & Buns,0,1,1403,,,,,1403
Fr20970ts,Bakery,Cakes,0,1,1207,,,,,1207
Fr95255es,Beverages,Health Drinks,0,1,,,,942,,942
Sn80492es,Beverages,Soft Drinks,1,0,,,,,713,713
Ba66455ts,"Eggs, Meat & Fish",Mutton,1,0,2097,,,,634,2731
Ba95711ns,Fruits & Veggies,Fresh Fruits,1,0,,,,,1087,1087
Ba11722es,Fruits & Veggies,Fresh Vegetables,1,0,,,,,2303,2303
Be35552ks,Fruits & Veggies,Organic Fruits,0,1,,,,,621,621
Eg52295en,Oil & Masala,Masalas,1,0,547,,,,,547
Eg95748on,Oil & Masala,Spices,1,0,,906,,,840,1746
Fo53158es,Snacks,Chocolates,1,0,,,,,1324,1324
Fo40731es,Snacks,Cookies,0,1,,,,860,,860
Fr798ts,Beverages,Soft Drinks,0,1,,2567,,,,2567
Oi80040ee,"Eggs, Meat & Fish",Chicken,0,1,,,,,2325,2325
Sn81128es,Food Grains,Dals & Pulses,1,0,,1599,,,,1599
Ba69589ts,Food Grains,Rice,1,0,,,,,2469,2469
Ba27885es,Fruits & Veggies,Fresh Fruits,0,1,,1313,,,,1313
Be66921ks,Fruits & Veggies,Fresh Vegetables,0,1,,,,,786,786
Eg45818sh,Oil & Masala,Edible Oil & Ghee,1,0,,,,,1008,1008
Eg29503on,Oil & Masala,Masalas,0,1,,,,2384,,2384
Fo32785ur,Oil & Masala,Spices,0,1,,1188,,,,1188
Fo95165es,Snacks,Cookies,0,1,1605,3030,,,,4635
Oi40408ee,Bakery,Breads & Buns,0,1,,1609,,,711,2320
Sn13609es,Bakery,Cakes,1,0,,1363,,,,1363
Sn64399es,Beverages,Health Drinks,1,0,,,,,1164,1164
Sn86102es,Beverages,Soft Drinks,0,1,,2104,,,,2104
Ba44127ns,Fruits & Veggies,Fresh Fruits,0,1,,913,,,,913
Be18798ks,Fruits & Veggies,Organic Vegetables,1,0,,919,,,,919
Be23263ks,Snacks,Noodles,0,1,,2330,,,,2330
Eg3690gs,Bakery,Biscuits,0,1,,,,,785,785
Eg72419sh,Bakery,Breads & Buns,0,1,,896,,,,896
Fo67133ur,Bakery,Cakes,1,0,1055,,,,,1055
Fo83430es,Beverages,Soft Drinks,1,0,532,1569,,,,2101
Fr91962ts,"Eggs, Meat & Fish",Chicken,0,1,,,,1657,,1657
Fr15702ts,"Eggs, Meat & Fish",Mutton,1,0,1881,,,,,1881
Oi85012as,Food Grains,Dals & Pulses,1,0,,937,,,,937
Oi33581es,Food Grains,Organic Staples,1,0,,1644,,501,,2145
Sn17501es,Fruits & Veggies,Fresh Fruits,1,0,,,,,2363,2363
Ba39533ns,Oil & Masala,Edible Oil & Ghee,0,1,1003,,,,1285,2288
Be62516ks,Snacks,Cookies,0,1,,2101,,,2794,4895
Eg37154gs,Bakery,Biscuits,1,0,,2484,,,,2484
Eg49596on,Bakery,Cakes,1,0,,,,,607,607
Fo47196ur,Beverages,Soft Drinks,1,0,,,,1336,,1336
Fo97652es,"Eggs, Meat & Fish",Fish,0,1,1617,,,,,1617
Fo63381es,"Eggs, Meat & Fish",Mutton,1,0,,,,,2461,2461
Fr88022ts,Food Grains,Atta & Flour,0,1,,,,1867,,1867
Oi14293as,Food Grains,Organic Staples,0,1,1311,,,,,1311
Sn15978es,Oil & Masala,Edible Oil & Ghee,1,0,,,,,2115,2115
Ba80986ts,Snacks,Chocolates,0,1,,,,,1563,1563
Ba25223es,Snacks,Cookies,1,0,,559,,,,559
Eg68483sh,Snacks,Noodles,0,1,,,,,2306,2306
Fo27511es,Bakery,Breads & Buns,1,0,,,,,4260,4260
Fr13230ts,Beverages,Health Drinks,0,1,2404,,,,,2404
Fr92883es,Beverages,Soft Drinks,1,0,2434,2024,,,2394,6852
Oi52253ee,"Eggs, Meat & Fish",Eggs,1,0,,796,,,,796
Oi49656es,"Eggs, Meat & Fish",Fish,1,0,,2457,,981,,3438
Sn50449es,Food Grains,Atta & Flour,1,0,552,,,,,552
Be69336ks,Food Grains,Dals & Pulses,1,0,2150,,,,,2150
Eg70233en,Fruits & Veggies,Fresh Fruits,1,0,,,,1826,,1826
Fo26094ur,Fruits & Veggies,Organic Fruits,1,0,,1238,,,,1238
Fo78406es,Oil & Masala,Masalas,1,0,1245,2099,,,,3344
Fr88810ts,Oil & Masala,Spices,1,0,1644,,,,,1644
Oi15428as,Snacks,Noodles,0,1,,,,1917,,1917
Be89850ks,Bakery,Breads & Buns,1,0,,,,854,,854
Be40885ks,Beverages,Soft Drinks,0,1,1960,,,,,1960
Eg24386gs,"Eggs, Meat & Fish",Eggs,1,0,,,,,2421,2421
Eg12364sh,"Eggs, Meat & Fish",Mutton,0,1,,,,,2414,2414
Eg74061on,Food Grains,Atta & Flour,1,0,,,,2441,,2441
Fo70648es,Food Grains,Dals & Pulses,1,0,,2274,,,,2274
Fr58838es,Food Grains,Organic Staples,1,0,,,,,2070,2070
Oi93438ee,Fruits & Veggies,Organic Fruits,0,1,1735,,,,,1735
Oi66644es,Oil & Masala,Masalas,0,1,,,,1569,,1569
Sn45403es,Snacks,Chocolates,1,0,,,,,2099,2099
Ba86246ns,Bakery,Biscuits,1,0,,2101,,1090,,3191
Eg6375en,Bakery,Cakes,0,1,1154,,,,,1154
Eg10694gs,"Eggs, Meat & Fish",Fish,0,1,,1093,,,,1093
Fr66428ts,Food Grains,Dals & Pulses,0,1,2174,,,,,2174
Fr43707ts,Fruits & Veggies,Fresh Fruits,1,0,1581,,,,,1581
Sn98453es,Fruits & Veggies,Fresh Vegetables,1,0,1709,,,,,1709
Sn16695es,Oil & Masala,Edible Oil & Ghee,0,1,,1317,,,,1317
Sn76607es,Oil & Masala,Spices,0,1,,,,,1244,1244
Ba32138ts,Snacks,Cookies,1,0,,2056,,,,2056
Eg62355gs,Beverages,Health Drinks,0,1,746,,,,,746
Eg21618sh,"Eggs, Meat & Fish",Chicken,0,1,1555,,,,,1555
Eg26500on,Food Grains,Atta & Flour,0,1,,1059,,,,1059
Fo94749ur,Food Grains,Dals & Pulses,0,1,916,,,,,916
Fo54662es,Fruits & Veggies,Organic Fruits,0,1,1737,,,2449,2040,6226
Fr4599ts,Oil & Masala,Masalas,0,1,1375,1289,,,,2664
Oi62054ee,Beverages,Health Drinks,0,1,,2472,,,,2472
Sn16679es,Beverages,Soft Drinks,1,0,1140,,,,702,1842
Sn34649es,"Eggs, Meat & Fish",Eggs,1,0,1976,,,,,1976
Ba78282ns,"Eggs, Meat & Fish",Fish,1,0,,,,,1575,1575
Be78653ks,"Eggs, Meat & Fish",Mutton,0,1,1038,,,,3103,4141
Eg4769gs,Food Grains,Organic Staples,0,1,,,,,1513,1513
Fo40808es,Fruits & Veggies,Organic Vegetables,1,0,,1489,,,,1489
Oi57972es,Oil & Masala,Edible Oil & Ghee,1,0,4405,,,,2168,6573
Sn5195es,Oil & Masala,Spices,0,1,,,,,1053,1053
Sn14643es,Snacks,Noodles,1,0,1252,,,,,1252
Ba94182es,Bakery,Breads & Buns,0,1,,,,,512,512
Be6321ks,"Eggs, Meat & Fish",Chicken,0,1,,,,2562,,2562
Eg16506gs,"Eggs, Meat & Fish",Eggs,1,0,1453,,,,,1453
Sn41267es,Fruits & Veggies,Fresh Fruits,0,1,,874,,,,874
Sn37506es,Fruits & Veggies,Organic Fruits,0,1,,,,,2440,2440
Sn79601es,Snacks,Chocolates,0,1,,,,,2440,2440
Ba78953es,Snacks,Cookies,0,1,,545,,,964,1509
Be59726ks,Snacks,Noodles,1,0,,,,,2253,2253
Be65577ks,Bakery,Biscuits,0,1,,,,,3109,3109
Eg25965on,"Eggs, Meat & Fish",Eggs,0,1,1292,,,,3040,4332
Fo79018ur,"Eggs, Meat & Fish",Fish,0,1,,,,,2318,2318
Oi82032ee,"Eggs, Meat & Fish",Mutton,1,0,,1656,,,,1656
Sn52767es,Food Grains,Atta & Flour,0,1,2461,,,,,2461
Ba49504ts,Food Grains,Organic Staples,1,0,3063,1023,,,,4086
Ba91522ns,Fruits & Veggies,Organic Fruits,1,0,1560,,,1087,2102,4749
Be7828ks,Oil & Masala,Edible Oil & Ghee,0,1,1430,,,,,1430
Eg10677en,Snacks,Cookies,0,1,2268,1789,,,3149,7206
Fo92033es,Snacks,Noodles,0,1,1706,,,,,1706
Fo77699es,Bakery,Breads & Buns,1,0,,,,2479,,2479
Fo4528ce,Beverages,Soft Drinks,0,1,,1529,,,,1529
Fr97337ts,"Eggs, Meat & Fish",Eggs,0,1,,1378,,,,1378
Fr22864es,Food Grains,Dals & Pulses,1,0,1238,,,,,1238
Oi89243as,Oil & Masala,Spices,1,0,,,,1189,,1189
Oi75024es,Snacks,Chocolates,1,0,,,,2230,,2230
Sn37943es,Snacks,Noodles,0,1,,1201,,,2112,3313
Ba96404ts,Bakery,Cakes,1,0,,811,,,,811
Be45042ks,Beverages,Health Drinks,1,0,,,,1298,,1298
Be60136ks,"Eggs, Meat & Fish",Eggs,0,1,,,,532,,532
Eg4879gs,Snacks,Chocolates,1,0,2349,,,,,2349
Fo59747ur,Snacks,Cookies,0,1,,,,,619,619
Oi52152ee,Snacks,Noodles,0,1,2491,,,,,2491
Oi60379as,Bakery,Cakes,0,1,,984,,,,984
Sn70827es,Beverages,Health Drinks,1,0,2160,,,,,2160
Sn1478es,Beverages,Soft Drinks,1,0,1386,1860,,,,3246
Ba11098ns,"Eggs, Meat & Fish",Mutton,1,0,,,,,1754,1754
Eg7458on,Food Grains,Atta & Flour,1,0,,,,2365,,2365
Fr196ts,Oil & Masala,Edible Oil & Ghee,0,1,,1541,,,,1541
Fr3624es,Snacks,Noodles,0,1,,,,1857,1192,3049
Oi73812ee,Bakery,Biscuits,1,0,991,,,,,991
Sn17890es,Bakery,Breads & Buns,0,1,,2728,,,,2728
Ba19248ns,Beverages,Health Drinks,1,0,,2231,,,,2231
Ba25042es,"Eggs, Meat & Fish",Chicken,0,1,,,,,745,745
Be22379ks,Food Grains,Dals & Pulses,1,0,1423,,,,548,1971
Eg14553sh,Food Grains,Organic Staples,0,1,,530,,,,530
Eg9222on,Food Grains,Rice,0,1,,,,668,,668
Fo19068ur,Fruits & Veggies,Fresh Fruits,1,0,,1068,,,,1068
Fo34802es,Fruits & Veggies,Organic Vegetables,1,0,801,,,1568,,2369
Fr78132es,Oil & Masala,Masalas,0,1,,765,,,,765
Fr95685es,Oil & Masala,Spices,1,0,,1259,,,,1259
Oi99380ee,Snacks,Cookies,1,0,1570,,,,1000,2570
Sn30968es,Bakery,Biscuits,1,0,,,,,884,884
Sn21150es,Bakery,Cakes,1,0,,,,,1883,1883
Ba95226ns,Beverages,Health Drinks,0,1,,,,,958,958
Ba9809es,Beverages,Soft Drinks,1,0,1185,,,,,1185
Be56055ks,"Eggs, Meat & Fish",Eggs,0,1,,,,,1685,1685
Eg29722en,Food Grains,Atta & Flour,1,0,,,,,1808,1808
Fo7104ur,Oil & Masala,Edible Oil & Ghee,0,1,,,,934,,934
Fo16504es,Oil & Masala,Masalas,0,1,,1218,,,,1218
Fr96663ts,Snacks,Cookies,0,1,1769,1412,,,1389,4570
Fr34434es,Snacks,Noodles,1,0,2099,,,,,2099
Oi36883es,Bakery,Breads & Buns,0,1,,,,1766,,1766
Sn55069es,"Eggs, Meat & Fish",Mutton,0,1,,,,,2327,2327
Be74718ks,Fruits & Veggies,Fresh Fruits,0,1,1937,6799,,,,8736
Eg72604en,Fruits & Veggies,Organic Vegetables,1,0,,2023,,,,2023
Eg30031sh,Oil & Masala,Edible Oil & Ghee,0,1,1467,,,,,1467
Eg74754on,Snacks,Chocolates,0,1,,,,1649,,1649
Fo89864ur,Bakery,Breads & Buns,1,0,,1269,,,,1269
Oi62742ee,Bakery,Cakes,0,1,859,,,,,859
Oi61302es,Beverages,Soft Drinks,0,1,,912,,,769,1681
Sn53258es,"Eggs, Meat & Fish",Fish,0,1,1494,,,,,1494
Ba62741ts,"Eggs, Meat & Fish",Mutton,0,1,,2307,,,,2307
Be55499ks,Food Grains,Atta & Flour,0,1,,,,,2801,2801
Eg92928gs,Food Grains,Organic Staples,1,0,,1780,,,,1780
Eg76468sh,Fruits & Veggies,Fresh Vegetables,0,1,,,,,1350,1350
Fo49299ur,Fruits & Veggies,Organic Vegetables,1,0,1415,2432,,,,3847
Fo47071ce,Oil & Masala,Edible Oil & Ghee,0,1,,2365,,,,2365
Fr17391es,Snacks,Chocolates,0,1,,1330,,,2198,3528
Fr59916ts,Snacks,Cookies,0,1,,,,,2185,2185
Oi8037es,Bakery,Breads & Buns,0,1,,,,,2309,2309
Be17135ks,Bakery,Cakes,0,1,,,,,1917,1917
Fr88407es,Beverages,Health Drinks,0,1,,1458,,,1885,3343
Oi74686as,Beverages,Soft Drinks,0,1,762,,,,505,1267
Sn18676es,"Eggs, Meat & Fish",Chicken,1,0,,558,,,,558
Ba10713ts,Food Grains,Atta & Flour,0,1,,,,,1801,1801
Ba54309ns,Food Grains,Organic Staples,1,0,,,,2044,,2044
Be24265ks,Fruits & Veggies,Fresh Fruits,0,1,,,,,1549,1549
Fo29994es,Fruits & Veggies,Organic Vegetables,1,0,1951,,,,,1951
Fr36142ts,Oil & Masala,Spices,0,1,,2045,,,,2045
Sn57198es,Snacks,Cookies,0,1,,722,,,,722
Ba69740ts,Beverages,Soft Drinks,1,0,,660,,,,660
Eg85301en,"Eggs, Meat & Fish",Chicken,0,1,,1730,,,,1730
Fo66962ur,"Eggs, Meat & Fish",Fish,1,0,,,,,721,721
Fo49775es,"Eggs, Meat & Fish",Mutton,1,0,,961,,,,961
Fo72734es,Food Grains,Atta & Flour,1,0,,,,,1537,1537
Fr99212ts,Oil & Masala,Edible Oil & Ghee,0,1,,1075,,,,1075
Sn20511es,Oil & Masala,Spices,0,1,,917,,,,917
Ba53648ts,Snacks,Cookies,0,1,,,,,2355,2355
Eg17686en,Bakery,Biscuits,1,0,,,,,1838,1838
Eg60818gs,Beverages,Soft Drinks,1,0,,,,1979,,1979
Fo36889es,"Eggs, Meat & Fish",Eggs,1,0,,,,,1471,1471
Fr58951es,"Eggs, Meat & Fish",Fish,0,1,627,,,,,627
Oi2660es,Food Grains,Atta & Flour,0,1,,,,,1319,1319
Sn62750es,Food Grains,Rice,0,1,,2272,,788,,3060
Ba99098ts,Fruits & Veggies,Fresh Vegetables,1,0,2222,,,,,2222
Be54929ks,Fruits & Veggies,Organic Fruits,0,1,,,,,3722,3722
Sn11640es,Oil & Masala,Spices,1,0,905,,,,,905
Sn57162es,Beverages,Health Drinks,0,1,,,,2429,1347,3776
Ba9825ts,Fruits & Veggies,Organic Vegetables,1,0,1111,,,,,1111
Be42438ks,Oil & Masala,Masalas,0,1,,,,,1786,1786
Fo38913ur,Snacks,Chocolates,0,1,1380,,,,,1380
Fo2097es,Bakery,Biscuits,1,0,,,,,1345,1345
Fo33861es,Bakery,Breads & Buns,1,0,2223,,,,,2223
Fr10581ts,Beverages,Soft Drinks,1,0,,,,899,,899
Fr97725es,Food Grains,Dals & Pulses,1,0,,,,2375,,2375
Sn68356es,Fruits & Veggies,Organic Fruits,0,1,,1894,,,,1894
Sn47614es,Snacks,Cookies,0,1,,1895,,,,1895
Be70083ks,Bakery,Biscuits,1,0,,,,2151,,2151
Eg2439en,"Eggs, Meat & Fish",Chicken,0,1,,,,,560,560
Eg13203gs,Food Grains,Atta & Flour,1,0,,,,,1142,1142
Fo93080ur,Food Grains,Dals & Pulses,0,1,,,,531,,531
Fo64792es,Food Grains,Organic Staples,1,0,,3660,,,,3660
Fo46672ce,Fruits & Veggies,Organic Fruits,0,1,,,,,2217,2217
Fr97771es,Snacks,Noodles,0,1,,1327,,,2461,3788
Oi32742ee,Bakery,Biscuits,0,1,,,,,1914,1914
Oi94639as,"Eggs, Meat & Fish",Chicken,1,0,,2074,,,,2074
Sn8090es,"Eggs, Meat & Fish",Eggs,0,1,,,,,1869,1869
Be488ks,Food Grains,Organic Staples,0,1,,,,,912,912
Be52536ks,Fruits & Veggies,Organic Vegetables,1,0,,1795,,1725,,3520
Eg2146en,Oil & Masala,Spices,1,0,,681,,,,681
Eg50499gs,Snacks,Noodles,1,0,1416,,,,,1416
Eg72991sh,Bakery,Biscuits,0,1,,2274,,,,2274
Fo14443ur,Beverages,Soft Drinks,1,0,,,,,2262,2262
Oi61404ee,Snacks,Chocolates,0,1,,,,1905,,1905
Sn29021es,Snacks,Noodles,1,0,,,,,2236,2236
Sn99817es,Bakery,Biscuits,0,1,,,,853,,853
Ba63782es,Beverages,Soft Drinks,0,1,,2041,,,,2041
Be78686ks,Food Grains,Atta & Flour,1,0,,,,1713,1414,3127
Be19443ks,Food Grains,Dals & Pulses,0,1,,,,1560,,1560
Eg31456en,Food Grains,Organic Staples,0,1,,2079,,,,2079
Fo83707es,Fruits & Veggies,Organic Fruits,0,1,,,,1831,,1831
Fo89693ce,Fruits & Veggies,Organic Vegetables,1,0,1425,,,,,1425
Fr14455ts,Snacks,Chocolates,0,1,,2424,,,,2424
Fr75900es,Snacks,Noodles,0,1,,,,,1811,1811
Fr3677ts,Beverages,Soft Drinks,1,0,,963,,,1841,2804
Sn66928es,"Eggs, Meat & Fish",Chicken,0,1,1339,,,,,1339
Ba88745ts,"Eggs, Meat & Fish",Eggs,1,0,,,,,595,595
Ba74204es,Food Grains,Atta & Flour,0,1,737,,,,,737
Be61606ks,Food Grains,Organic Staples,1,0,,,,,716,716
Fo55410ur,Food Grains,Rice,1,0,,,,,1751,1751
